Data,Ultimo,Abertura,Max,Min,Vol,Var
12.03.2008,0.4189445709946849,0.41887793783169064,0.41911069063386946,0.41619047619047617,0.0006853070175438597,0.43747927031509126
11.03.2008,0.41249050873196663,0.4080742987111448,0.41438032166508987,0.4085714285714286,0.0006853070175438597,0.4424543946932007
10.03.2008,0.4052771450265756,0.4016300227445034,0.4052980132450331,0.3988571428571428,0.0002741228070175439,0.3887230514096186
07.03.2008,0.4071753986332574,0.41641394996209247,0.4138126773888363,0.3937142857142857,0.004111842105263158,0.32902155887230516
06.03.2008,0.4195140470766895,0.4556482183472327,0.45827814569536424,0.41847619047619045,0.0013706140350877194,0.2
05.03.2008,0.4565299924069856,0.45754359363153896,0.4556291390728477,0.4514285714285714,0.0016447368421052633,0.3787728026533997
04.03.2008,0.4605163249810175,0.4643669446550417,0.4705771050141911,0.4539047619047619,0.0012335526315789475,0.3479270315091211
03.03.2008,0.4703872437357632,0.4691053828658074,0.46679280983916743,0.4605714285714286,0.0019188596491228073,0.4162520729684909
29.02.2008,0.46735003796507213,0.4700530705079606,0.48287606433301794,0.46476190476190476,0.0038377192982456147,0.3920398009950249
28.02.2008,0.4688686408504177,0.4567854435178165,0.46546830652790916,0.4487619047619048,0.004797149122807018,0.4719734660033168
27.02.2008,0.4555808656036447,0.4558377558756634,0.4605487228003784,0.4506666666666667,0.0035635964912280704,0.46932006633499174
26.02.2008,0.4430523917995444,0.44977255496588325,0.4516556291390728,0.44,0.005893640350877193,0.3283582089552239
25.02.2008,0.45634016704631736,0.4529946929492039,0.46130558183538317,0.45085714285714285,0.009320175438596492,0.4321724709784412
22.02.2008,0.4504555808656037,0.4416224412433662,0.44919583727530743,0.44,0.009731359649122808,0.48059701492537316
21.02.2008,0.43602885345482156,0.42892342683851403,0.43765373699148535,0.43104761904761907,0.01644736842105263,0.43747927031509126
20.02.2008,0.4293849658314351,0.42987111448066717,0.43178807947019865,0.41714285714285715,0.13760964912280702,0.3903814262023218
19.02.2008,0.43109339407744884,0.4075056861258529,0.4304635761589404,0.4038095238095238,0.20531798245614039,0.5150912106135987
15.02.2008,0.41135155656795747,0.42115238817285816,0.4380321665089877,0.4104761904761905,0.22135416666666666,0.3402985074626866
14.02.2008,0.4217919514047077,0.4086429112964367,0.4211920529801325,0.4095238095238095,0.20230263157894737,0.4686567164179105
13.02.2008,0.4100227790432802,0.4001137225170584,0.409271523178808,0.4,0.23944627192982457,0.43482587064676625
12.02.2008,0.4041381928625664,0.4014404852160728,0.40397350993377484,0.4001904761904762,0.260827850877193,0.4009950248756219
11.02.2008,0.40394836750189833,0.39992418498862775,0.4035950804162725,0.39580952380952383,0.30071271929824567,0.4159203980099503
08.02.2008,0.40129081245254367,0.38476118271417736,0.3988647114474929,0.38285714285714284,0.3319627192982456,0.4902155887230515
07.02.2008,0.3864844343204253,0.38324488248673233,0.3852412488174078,0.38095238095238093,0.23766447368421054,0.4033167495854063
06.02.2008,0.3859149582384207,0.38324488248673233,0.3837275307473983,0.37790476190476185,0.19065241228070176,0.41293532338308464
05.02.2008,0.3838268792710706,0.38419257012888547,0.38486281929990535,0.379047619047619,0.18297697368421054,0.3976782752902156
04.02.2008,0.38420652999240695,0.36959818043972703,0.38789025543992434,0.37142857142857144,0.2889254385964912,0.4859038142620232
01.02.2008,0.3705391040242977,0.3642911296436694,0.36877956480605484,0.3643809523809524,0.2046326754385965,0.4228855721393035
31.01.2008,0.36693242217160216,0.36031084154662624,0.36480605487228007,0.36095238095238097,0.2143640350877193,0.43880597014925377
30.01.2008,0.36085801063022027,0.3502653525398029,0.35988647114474925,0.3504761904761905,0.23574561403508773,0.4706467661691543
29.01.2008,0.35003796507213364,0.3500758150113722,0.3515610217596973,0.3485714285714286,0.1558388157894737,0.38772802653399674
28.01.2008,0.35193621867881547,0.34003032600454886,0.350236518448439,0.3398095238095238,0.1529605263157895,0.46932006633499174
25.01.2008,0.3414958238420653,0.3451478392721759,0.34399243140964997,0.34095238095238095,0.10265899122807019,0.3774461028192372
24.01.2008,0.34491268033409267,0.3432524639878696,0.345127719962157,0.3392380952380953,0.14473684210526316,0.4265339966832505
23.01.2008,0.3409263477600608,0.35291887793783167,0.3530747398297068,0.3401904761904762,0.16899671052631582,0.30912106135986733
22.01.2008,0.35497342444950647,0.343062926459439,0.3530747398297068,0.33638095238095245,0.30057565789473684,0.4474295190713101
18.01.2008,0.3477600607441154,0.35064442759666414,0.3500473036896878,0.34704761904761905,0.1255482456140351,0.3678275290215589
17.01.2008,0.3526955201214883,0.3536770280515542,0.3551561021759697,0.3504761904761905,0.13459429824561406,0.38772802653399674
16.01.2008,0.35459377372817014,0.3608794541319181,0.3591296121097446,0.3500952380952381,0.14528508771929827,0.35290215588723056
15.01.2008,0.3619969627942293,0.365049279757392,0.3685903500473037,0.35904761904761906,0.22916666666666666,0.3830845771144279
14.01.2008,0.364654517843584,0.356330553449583,0.3625354777672659,0.3527619047619047,0.21175986842105263,0.430514096185738
11.01.2008,0.35990888382687936,0.36031084154662624,0.3610217596972564,0.3563809523809524,0.1890076754385965,0.39137645107794367
10.01.2008,0.3612376613515566,0.356330553449583,0.3593188268684957,0.3556190476190476,0.18873355263157895,0.42553897180762856
